127.0.0.1, 2010-10-19 22:52:58, GET, /, HTTP/1.1, 303, 0.001294
10.1.39.227, 2010-12-30 19:51:42, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.016186
10.1.39.227, 2010-12-30 19:51:42, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000286
10.1.39.227, 2010-12-30 19:51:42, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001649
10.1.39.227, 2010-12-30 19:51:42, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001352
10.1.39.227, 2010-12-30 19:51:42, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000553
10.1.39.227, 2010-12-30 19:51:42, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.001780
10.1.39.227, 2010-12-30 19:51:56, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.081409
10.1.39.227, 2010-12-30 19:51:56, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000289
10.1.39.227, 2010-12-30 19:51:56, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.000886
10.1.39.227, 2010-12-30 19:51:56, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000594
10.1.39.227, 2010-12-30 19:51:56, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000292
10.1.39.227, 2010-12-30 19:51:56, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000283
10.1.39.227, 2010-12-30 19:52:20, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.087509
10.1.39.227, 2010-12-30 19:52:20, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000289
10.1.39.227, 2010-12-30 19:52:20, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000717
10.1.39.227, 2010-12-30 19:52:20, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.000466
10.1.39.227, 2010-12-30 19:52:20, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001347
10.1.39.227, 2010-12-30 19:52:20, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000282
10.1.39.227, 2010-12-30 19:52:25, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.099498
10.1.39.227, 2010-12-30 19:52:25, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000338
10.1.39.227, 2010-12-30 19:52:25, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000841
10.1.39.227, 2010-12-30 19:52:25, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001326
10.1.39.227, 2010-12-30 19:52:25, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000671
10.1.39.227, 2010-12-30 19:52:25, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000576
10.1.39.227, 2010-12-30 19:52:32, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.015424
10.1.39.227, 2010-12-30 19:52:32, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000289
10.1.39.227, 2010-12-30 19:52:32, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001143
10.1.39.227, 2010-12-30 19:52:32, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000463
10.1.39.227, 2010-12-30 19:52:32, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001006
10.1.39.227, 2010-12-30 19:52:32, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000396
10.1.39.227, 2010-12-30 19:52:35, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.010779
10.1.39.227, 2010-12-30 19:52:35, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.020136
10.1.39.227, 2010-12-30 19:52:35, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000286
10.1.39.227, 2010-12-30 19:52:35, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.000736
10.1.39.227, 2010-12-30 19:52:35, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000453
10.1.39.227, 2010-12-30 19:52:35, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000617
10.1.39.227, 2010-12-30 19:52:35, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000441
10.1.39.227, 2010-12-30 19:52:42, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 500, 0.169478
10.1.39.227, 2010-12-30 19:52:57, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014483
10.1.39.227, 2010-12-30 19:53:00, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.015448
10.1.39.227, 2010-12-30 19:53:00, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000296
10.1.39.227, 2010-12-30 19:53:00, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000753
10.1.39.227, 2010-12-30 19:53:00, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000442
10.1.39.227, 2010-12-30 19:53:00, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001529
10.1.39.227, 2010-12-30 19:53:00, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000594
10.1.39.227, 2010-12-30 19:53:27, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.012659
10.1.39.227, 2010-12-30 19:53:27, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014112
10.1.39.227, 2010-12-30 19:53:27, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000290
10.1.39.227, 2010-12-30 19:53:27, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001251
10.1.39.227, 2010-12-30 19:53:27, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000484
10.1.39.227, 2010-12-30 19:53:27, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.001912
10.1.39.227, 2010-12-30 19:53:27, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000486
10.1.39.227, 2010-12-30 19:53:31, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 500, 0.047441
10.1.39.227, 2010-12-30 19:53:34, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014482
10.1.39.227, 2010-12-30 19:53:34, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.013384
10.1.39.227, 2010-12-30 19:53:36, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.012366
10.1.39.227, 2010-12-30 19:53:36, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014462
10.1.39.227, 2010-12-30 19:53:36, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000289
10.1.39.227, 2010-12-30 19:53:36, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001213
10.1.39.227, 2010-12-30 19:53:36, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000442
10.1.39.227, 2010-12-30 19:53:36, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000482
10.1.39.227, 2010-12-30 19:53:36, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001929
10.1.39.227, 2010-12-30 19:53:40, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 500, 0.016672
10.1.39.227, 2010-12-30 19:53:42, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014442
10.1.39.227, 2010-12-30 19:53:47, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.018462
10.1.39.227, 2010-12-30 19:53:47, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000289
10.1.39.227, 2010-12-30 19:53:47, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000546
10.1.39.227, 2010-12-30 19:53:47, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.000435
10.1.39.227, 2010-12-30 19:53:47, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000297
10.1.39.227, 2010-12-30 19:53:47, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000301
10.1.39.227, 2010-12-30 19:53:50, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.010756
10.1.39.227, 2010-12-30 19:53:50, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.016111
10.1.39.227, 2010-12-30 19:53:50, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000282
10.1.39.227, 2010-12-30 19:53:50, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000882
10.1.39.227, 2010-12-30 19:53:50, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001341
10.1.39.227, 2010-12-30 19:53:50, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000597
10.1.39.227, 2010-12-30 19:53:50, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000395
10.1.39.227, 2010-12-30 19:53:52, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 303, 0.010592
10.1.39.227, 2010-12-30 19:53:52, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014060
10.1.39.227, 2010-12-30 19:53:52, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000282
10.1.39.227, 2010-12-30 19:53:52, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001139
10.1.39.227, 2010-12-30 19:53:52, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000423
10.1.39.227, 2010-12-30 19:53:52, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000966
10.1.39.227, 2010-12-30 19:53:52, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.002122
10.1.39.227, 2010-12-30 19:53:57, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.073344
10.1.39.227, 2010-12-30 19:53:57, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000283
10.1.39.227, 2010-12-30 19:53:57, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001159
10.1.39.227, 2010-12-30 19:53:57, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001059
10.1.39.227, 2010-12-30 19:53:57, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000948
10.1.39.227, 2010-12-30 19:53:57, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000888
10.1.39.227, 2010-12-30 19:54:02, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.013828
10.1.39.227, 2010-12-30 19:54:02, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000282
10.1.39.227, 2010-12-30 19:54:02, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000345
10.1.39.227, 2010-12-30 19:54:02, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001300
10.1.39.227, 2010-12-30 19:54:02, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001042
10.1.39.227, 2010-12-30 19:54:02, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000575
10.1.39.227, 2010-12-30 19:54:05, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.010659
10.1.39.227, 2010-12-30 19:54:05, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014397
10.1.39.227, 2010-12-30 19:54:05, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000347
10.1.39.227, 2010-12-30 19:54:05, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000972
10.1.39.227, 2010-12-30 19:54:05, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001663
10.1.39.227, 2010-12-30 19:54:05, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000969
10.1.39.227, 2010-12-30 19:54:05, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.001316
10.1.39.227, 2010-12-30 19:54:09, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.117472
10.1.39.227, 2010-12-30 19:54:09, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000285
10.1.39.227, 2010-12-30 19:54:09, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.000738
10.1.39.227, 2010-12-30 19:54:09, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000432
10.1.39.227, 2010-12-30 19:54:09, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000400
10.1.39.227, 2010-12-30 19:54:09, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000281
10.1.39.227, 2010-12-30 19:54:11, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.013418
10.1.39.227, 2010-12-30 19:54:12, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000285
10.1.39.227, 2010-12-30 19:54:12, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000492
10.1.39.227, 2010-12-30 19:54:12, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001525
10.1.39.227, 2010-12-30 19:54:12, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.001348
10.1.39.227, 2010-12-30 19:54:12, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000382
10.1.39.227, 2010-12-30 19:54:14, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.010625
10.1.39.227, 2010-12-30 19:54:14, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.014536
10.1.39.227, 2010-12-30 19:54:14, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000296
10.1.39.227, 2010-12-30 19:54:14, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001260
10.1.39.227, 2010-12-30 19:54:14, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000966
10.1.39.227, 2010-12-30 19:54:14, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000670
10.1.39.227, 2010-12-30 19:54:14, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000484
10.1.39.227, 2010-12-30 19:54:21, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.084006
10.1.39.227, 2010-12-30 19:54:21, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000286
10.1.39.227, 2010-12-30 19:54:21, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000737
10.1.39.227, 2010-12-30 19:54:21, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001678
10.1.39.227, 2010-12-30 19:54:21, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000958
10.1.39.227, 2010-12-30 19:54:21, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001004
10.1.39.227, 2010-12-30 19:54:24, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.013481
10.1.39.227, 2010-12-30 19:54:24, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000278
10.1.39.227, 2010-12-30 19:54:24, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001217
10.1.39.227, 2010-12-30 19:54:24, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000459
10.1.39.227, 2010-12-30 19:54:24, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.001076
10.1.39.227, 2010-12-30 19:54:24, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000443
10.1.39.227, 2010-12-30 19:54:26, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.011078
10.1.39.227, 2010-12-30 19:54:26, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.016027
10.1.39.227, 2010-12-30 19:54:26, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000284
10.1.39.227, 2010-12-30 19:54:26, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001223
10.1.39.227, 2010-12-30 19:54:26, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000879
10.1.39.227, 2010-12-30 19:54:26, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001430
10.1.39.227, 2010-12-30 19:54:26, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000577
10.1.39.227, 2010-12-30 19:54:29, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 500, 0.016887
10.1.39.227, 2010-12-30 19:54:37, GET, /admin/default/ticket/teach_me_binary/10.1.39.227.2010-12-30.19-54-29.4fcfa1a5-971c-4d66-abf2-b9e329ef0e09, HTTP/1.1, 200, 0.087253
10.1.39.227, 2010-12-30 20:00:50, GET, /teach_me_binary, HTTP/1.1, 200, 0.014373
10.1.39.227, 2010-12-30 20:00:50, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000418
10.1.39.227, 2010-12-30 20:00:50, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000319
10.1.39.227, 2010-12-30 20:00:50, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000292
10.1.39.227, 2010-12-30 20:00:50, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.003200
10.1.39.227, 2010-12-30 20:00:50, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000485
10.1.39.227, 2010-12-30 20:00:54, POST, /teach_me_binary, HTTP/1.1, 303, 0.011756
10.1.39.227, 2010-12-30 20:00:54, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.016122
10.1.39.227, 2010-12-30 20:00:54, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000296
10.1.39.227, 2010-12-30 20:00:54, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000937
10.1.39.227, 2010-12-30 20:00:54, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001566
10.1.39.227, 2010-12-30 20:00:54, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000743
10.1.39.227, 2010-12-30 20:00:54, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001777
10.1.39.227, 2010-12-30 20:00:57, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.103165
10.1.39.227, 2010-12-30 20:00:57, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000288
10.1.39.227, 2010-12-30 20:00:57, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.002048
10.1.39.227, 2010-12-30 20:00:57, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001887
10.1.39.227, 2010-12-30 20:00:57, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001578
10.1.39.227, 2010-12-30 20:00:57, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000800
10.1.39.227, 2010-12-30 20:01:40, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.014099
10.1.39.227, 2010-12-30 20:01:40, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000320
10.1.39.227, 2010-12-30 20:01:40, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001318
10.1.39.227, 2010-12-30 20:01:40, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.001148
10.1.39.227, 2010-12-30 20:01:40, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000733
10.1.39.227, 2010-12-30 20:01:40, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000531
10.1.39.227, 2010-12-30 20:01:45, POST, /teach_me_binary/default/index, HTTP/1.1, 200, 0.014527
10.1.39.227, 2010-12-30 20:01:45, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000288
10.1.39.227, 2010-12-30 20:01:45, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000527
10.1.39.227, 2010-12-30 20:01:45, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001307
10.1.39.227, 2010-12-30 20:01:45, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001086
10.1.39.227, 2010-12-30 20:01:45, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000303
10.1.39.227, 2010-12-30 20:01:53, POST, /teach_me_binary/default/index, HTTP/1.1, 303, 0.010863
10.1.39.227, 2010-12-30 20:01:53, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.015046
10.1.39.227, 2010-12-30 20:01:53, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000321
10.1.39.227, 2010-12-30 20:01:53, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000965
10.1.39.227, 2010-12-30 20:01:53, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001570
10.1.39.227, 2010-12-30 20:01:53, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001746
10.1.39.227, 2010-12-30 20:01:53, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000771
10.1.39.227, 2010-12-30 20:01:57, POST, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.100755
10.1.39.227, 2010-12-30 20:01:57, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000307
10.1.39.227, 2010-12-30 20:01:57, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001688
10.1.39.227, 2010-12-30 20:01:57, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000893
10.1.39.227, 2010-12-30 20:01:57, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001639
10.1.39.227, 2010-12-30 20:01:57, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000569
10.1.39.227, 2010-12-30 20:02:17, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.015675
10.1.39.227, 2010-12-30 20:02:17, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000297
10.1.39.227, 2010-12-30 20:02:17, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001706
10.1.39.227, 2010-12-30 20:02:17, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000520
10.1.39.227, 2010-12-30 20:02:17, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001075
10.1.39.227, 2010-12-30 20:02:17, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.002494
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/default/user/logout, HTTP/1.1, 303, 0.097025
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/default/index, HTTP/1.1, 303, 0.010998
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/default/user/login, HTTP/1.1, 200, 0.014134
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000302
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.000897
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001680
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.001612
10.1.39.227, 2010-12-30 20:02:20, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.000600
10.1.39.227, 2010-12-30 20:02:23, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 303, 0.009769
10.1.39.227, 2010-12-30 20:02:23, GET, /teach_me_binary/default/user/login, HTTP/1.1, 200, 0.016624
10.1.39.227, 2010-12-30 20:02:23, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000286
10.1.39.227, 2010-12-30 20:02:23, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001291
10.1.39.227, 2010-12-30 20:02:23, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.001859
10.1.39.227, 2010-12-30 20:02:23, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000784
10.1.39.227, 2010-12-30 20:02:23, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001100
10.1.39.227, 2010-12-30 20:02:28, POST, /teach_me_binary/default/user/login, HTTP/1.1, 303, 0.072035
10.1.39.227, 2010-12-30 20:02:28, GET, /teach_me_binary/default/calc_add, HTTP/1.1, 200, 0.018074
10.1.39.227, 2010-12-30 20:02:28, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000304
10.1.39.227, 2010-12-30 20:02:28, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001442
10.1.39.227, 2010-12-30 20:02:28, GET, /teach_me_binary/static/calendar.css, HTTP/1.1, 304, 0.002051
10.1.39.227, 2010-12-30 20:02:28, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000395
10.1.39.227, 2010-12-30 20:02:28, GET, /teach_me_binary/static/plugin_layouts/superfish.js, HTTP/1.1, 304, 0.001271
10.1.39.227, 2010-12-30 20:02:31, GET, /teach_me_binary/default/index, HTTP/1.1, 200, 0.015502
10.1.39.227, 2010-12-30 20:02:31, GET, /teach_me_binary/static/jquery.js, HTTP/1.1, 304, 0.000307
10.1.39.227, 2010-12-30 20:02:31, GET, /teach_me_binary/static/plugin_layouts/layouts/TinyBlue/styles.css, HTTP/1.1, 304, 0.000385
10.1.39.227, 2010-12-30 20:02:31, GET, /teach_me_binary/static/calendar.js, HTTP/1.1, 304, 0.001574
